Real;Forecast;MAPE
4552;4439.578083;2.469725765
4620;4543.643352;1.65274129
4636;4563.299541;1.568172107
4513;4544.713265;0.702709171
4356;4340.832693;0.348193448
4197;4217.789372;0.495338855
4037;4083.31406;1.147239528
3958;3941.270483;0.422676016
4005;3953.106755;1.295711481
4211;4102.478214;2.577102489
4089;4416.701848;8.014229599
3861;3964.671952;2.685106235
3636;3716.230771;2.20656687
3388;3518.049029;3.838519169
3096;3243.035578;4.749211165
2891;2924.958543;1.174629635
2810;2832.468326;0.799584573
2782;2866.314948;3.030731412
2730;2853.880762;4.537756848
2773;2763.850472;0.329950509
3039;2886.007681;5.03429809
3360;3301.613496;1.737693573
3661;3586.243879;2.041959056
3839;3829.458029;0.248553559
3929;3885.743757;1.100947893
3915;3909.183854;0.148560563
3859;3808.076358;1.319607201
3704;3738.66384;0.935848801
3627;3523.785158;2.845735911
3526;3568.680718;1.210457111
3503;3449.398697;1.530154226
3549;3522.066262;0.758910617
3764;3619.367569;3.842519423
3985;3962.400844;0.567105555
3952;4136.471506;4.667801263
3710;3863.223629;4.130016967
3545;3496.535823;1.367113608
3296;3445.115365;4.524131231
2977;3105.37942;4.312375544
2812;2762.548209;1.758598531
2729;2785.572029;2.072994846
2723;2762.057577;1.43435832
2810;2808.019722;0.070472515
3093;2949.798887;4.62984524
3577;3371.179605;5.753994839
3928;3950.266728;0.566871904
4078;4091.024956;0.319395683
4151;4069.918605;1.95329787
4154;4107.342908;1.123184694
4178;4050.038163;3.062753392
4190;4105.347607;2.020343511
4109;4120.228017;0.273254248
4039;3991.683184;1.171498291
4002;3985.08875;0.422569956
3963;3987.53874;0.619196069
3975;3942.061631;0.828638207
4064;4004.014535;1.476020294
4418;4151.082344;6.04159476
4411;4710.345887;6.786349737
4165;4313.609203;3.568048096
3825;3939.243542;2.986759259
3474;3583.306404;3.146413478
3124;3247.152384;3.942137781
2953;2912.955315;1.356067883
2856;2932.555826;2.68052612
2872;2898.595279;0.92601947
2870;3003.582504;4.65444265
3146;2952.592551;6.147725657
3642;3452.649261;5.199086733
3916;4035.431948;3.049845455
4154;4014.089316;3.36809543
4186;4253.082376;1.602541238
4241;4091.138789;3.533629116
4280;4197.001472;1.939217946
4305;4208.116064;2.250497942
4251;4241.237433;0.229653431
4203;4154.54557;1.152853435
4130;4153.353402;0.565457673
4042;4068.83215;0.663833488
3996;3981.697582;0.35791838
4112;3986.254071;3.058023555
4522;4238.095373;6.27829781
4466;4858.714914;8.793437391
4204;4317.964912;2.710868498
3899;3984.604939;2.195561401
3532;3697.990383;4.699614469
3159;3282.585355;3.912166995
2979;2929.395964;1.665123733
2897;2958.21886;2.113181225
2877;2959.065603;2.852471443
2946;2974.277784;0.959870465
3205;3100.217698;3.269338592
3654;3481.912545;4.709563624
3993;4011.454587;0.462173474
4196;4159.323749;0.874076519
4278;4248.170299;0.697281473
4359;4233.982365;2.868034748
4442;4323.06205;2.677576544
4429;4400.370187;0.646417089
4377;4316.612684;1.3796508
4294;4285.052351;0.208375619
4273;4210.168441;1.470432001
4196;4264.546034;1.633604237
4158;4129.212829;0.692332158
4230;4151.280292;1.860986011
4556;4317.959975;5.224759105
4456;4831.735986;8.432136129
4223;4291.669616;1.626086107
3903;4042.218552;3.566962647
3532;3688.521001;4.431511913
3239;3292.853522;1.662658899
2941;3090.924721;5.097746388
2876;2805.89517;2.437581021
2916;2978.677465;2.149432942
3002;3062.260649;2.007350072
3275;3154.996296;3.664235227
3700;3556.713189;3.872616507
4039;4034.53711;0.110494923
4218;4219.324494;0.031401004
4311;4243.437257;1.567217415
4459;4278.687086;4.043797137
4493;4477.332158;0.348716716
4501;4392.321253;2.414546712
4446;4419.611076;0.593543061
4398;4346.426684;1.172653841
4293;4342.255231;1.147338237
4232;4194.30975;0.890601378
4179;4201.639514;0.541744781
4328;4156.691903;3.95813533
4687;4485.571236;4.29760538
4600;4972.142396;8.090052081
4317;4435.113311;2.736004425
3988;4089.710816;2.550421673
3596;3772.778314;4.91597092
3243;3334.916395;2.834301425
3033;3044.22539;0.370108464
2949;2990.756074;1.415940115
2972;3023.057073;1.717936507
3005;3112.375509;3.573228256
3291;3120.724435;5.173976448
3762;3600.920768;4.281744615
4078;4132.553857;1.337760092
4234;4218.010137;0.377653822
4365;4249.001405;2.657470671
4509;4375.017977;2.971435424
4574;4514.534993;1.300065746
4600;4496.821362;2.243013869
4566;4524.430914;0.910404863
4495;4478.937918;0.357332193
4405;4409.884913;0.110894723
4376;4320.022784;1.279186831
4342;4365.53822;0.542105479
4421;4322.721623;2.222989753
4735;4509.699618;4.758191797
4629;4998.662597;7.985798171
4336;4464.199423;2.956628758
4029;4105.978398;1.910608039
3686;3839.269945;4.158164537
3320;3469.999549;4.518058702
3113;3104.952169;0.258523337
3005;3078.247327;2.437515026
2966;3056.559222;3.053244166
2993;3056.087918;2.10784893
3096;3117.033506;0.679376796
3482;3248.851329;6.695826268
3838;3834.95484;0.079342377
4075;4059.132198;0.389393912
4198;4168.468971;0.703454721
4351;4197.851913;3.519836527
4457;4383.949651;1.639002667
4467;4424.083969;0.960734962
4375;4362.573584;0.284032355
4303;4228.113822;1.740324845
4288;4227.327211;1.41494377
4175;4272.440457;2.333903154
4124;4069.11975;1.330752899
4187;4114.885878;1.722333936
4450;4273.731686;3.961085707
4375;4677.900771;6.923446202
4163;4251.822993;2.13362942
3905;4000.309627;2.440707486
3589;3743.038368;4.291957872
3285;3383.539021;2.999665777
3029;3113.061451;2.775221232
2934;2927.104208;0.235030407
2897;2990.389556;3.223664327
2862;2973.683026;3.902272043
2916;2924.085703;0.277287498
3213;3040.063554;5.382397959
3521;3505.650648;0.435937299
3808;3731.422015;2.0109765
3961;3967.379437;0.16105622
4013;3984.084101;0.720555672
4014;3965.206468;1.215583757
3909;3929.709571;0.529792045
3806;3745.459529;1.590658718
3699;3691.667032;0.198241911
3672;3607.738886;1.750030329
3648;3675.266651;0.747441096
3724;3645.961154;2.095565157
3963;3817.63356;3.668090837
4178;4171.053576;0.166261954
4050;4309.287891;6.402170136
3847;3874.821072;0.72318878
3631;3686.351818;1.524423531
3296;3479.181214;5.557682449
3036;3044.66028;0.285252974
2831;2901.241775;2.481164788
2727;2763.985326;1.356264234
2757;2759.356126;0.085459779
2863;2886.448254;0.819009907
3191;3021.707624;5.305307923
3608;3504.366201;2.87233368
3937;3911.962687;0.635949013
4164;4106.092494;1.390670182
4106;4231.736735;3.062268264
4108;3924.596647;4.464541204
4081;4036.043552;1.101603735
4116;3972.652306;3.482694223
4040;4087.468837;1.174971206
4000;3926.787107;1.830322327
3907;3977.749907;1.810849934
3830;3841.071039;0.289061074
3875;3794.207543;2.084966629
4133;3945.324362;4.540905837
4447;4356.002658;2.046263595
4314;4660.152519;8.023934144
4108;4112.039615;0.09833531
3843;3951.176092;2.814886609
3427;3647.557505;6.435876996
3085;3114.201458;0.946562668
2932;2895.707386;1.237810829
2871;2935.347349;2.241286991
2857;2936.499766;2.782630934
2933;2948.303168;0.521758187
3243;3085.80454;4.847223554
3660;3557.817742;2.791864982
3981;3970.284628;0.269162818
4014;4142.984503;3.213365795
4064;3916.728779;3.62379972
4062;4037.148806;0.611796986
4109;3969.778531;3.388208049
4096;4069.910619;0.636947785
4034;4014.392486;0.486056363
3999;3956.733984;1.056914631
3922;3979.557607;1.467557536
3917;3861.311885;1.421703218
3902;3935.948312;0.870023377
4159;3898.177291;6.271284187
4497;4395.35478;2.260289534
4374;4727.104623;8.072808033
4076;4170.101216;2.308665756
3770;3833.333918;1.679944785
3380;3564.45857;5.457354151
3090;3105.415793;0.498892971
2887;2941.881159;1.900975382
2841;2836.339187;0.164055376
2857;2944.303981;3.055792112
2962;2976.335602;0.483983878
3211;3133.560031;2.411708797
3667;3461.65783;5.599731922
3970;4025.237929;1.39138359
4045;4098.768692;1.329263089
4043;3984.09414;1.456983918
4149;3959.029459;4.578706703
4129;4163.289941;0.830465999
4156;4003.195479;3.676720902
4050;4120.66559;1.744829383
4023;3919.163415;2.581073447
3968;4018.387361;1.269842767
3918;3921.398182;0.086732575
3913;3890.101176;0.585198664
4176;3930.947784;5.868108619
4557;4416.609353;3.080769088
4402;4824.904096;9.607089878
4167;4158.371678;0.207063173
3835;3986.870499;3.96011732
3520;3593.747386;2.09509618
3217;3311.6343;2.941694118
3020;3033.371905;0.442778327
2893;2972.065666;2.732999178
2929;2920.969231;0.274181267
3067;3082.447334;0.503662662
3373;3259.82379;3.355357546
3770;3663.011657;2.837887094
3978;4064.694331;2.179344659
4012;4042.909414;0.770424086
4049;3944.427414;2.582676856
4147;4009.678145;3.311354121
4193;4147.471486;1.085821939
4218;4135.015837;1.967381763
4144;4175.583094;0.762140292
4077;4044.927389;0.786671849
4024;4025.930215;0.047967573
3986;3986.509426;0.012780375
3986;3963.285829;0.569848748
4230;4002.320443;5.382495433
4604;4452.40441;3.292693096
4473;4871.21053;8.902538113
4152;4254.212056;2.461754722
3875;3890.995835;0.412795745
3550;3704.233685;4.344610858
3207;3322.522013;3.602183119
3024;2993.5471;1.007040355
2941;3001.554292;2.05896945
2974;3001.991648;0.941212119
3055;3113.854749;1.926505695
3318;3198.513604;3.601157215
3737;3587.914201;3.989451415
3985;4062.928448;1.955544495
4109;4078.136176;0.751127379
4163;4114.525743;1.164406848
4277;4118.373594;3.708824071
4472;4285.718176;4.165514842
4319;4530.441977;4.895623456
4260;4070.372818;4.45134231
4200;4203.744291;0.089149782
4150;4138.671437;0.27297741
4135;4108.101884;0.650498566
4321;4128.426542;4.456687297
4687;4494.426101;4.10868144
4476;4967.287031;10.9760284
4190;4199.54658;0.227841998
3876;3987.023595;2.864385836
3511;3673.827783;4.6376469
3192;3268.390271;2.393178904
2994;3019.54608;0.8532425
2890;2961.198124;2.463602918
2885;2947.458612;2.164943231
2956;3002.552655;1.574853014
3063;3103.184252;1.311924655
3480;3201.720609;7.99653421
3840;3851.336369;0.295217941
4085;4043.078381;1.026233035
4166;4176.264529;0.246388108
4287;4116.909964;3.96757723
4328;4298.449849;0.68276688
4267;4248.361451;0.436806878
4185;4120.894482;1.531792538
4160;4072.439394;2.104822263
4106;4133.421903;0.667849571
4063;4051.040788;0.294344381
4259;4039.467719;5.154549908
4554;4450.97893;2.262210575
4398;4768.394856;8.421893047
4140;4187.21267;1.14040265
3896;3948.641698;1.351172943
3503;3748.213205;7.000091491
3149;3218.496764;2.206947097
2961;2952.138092;0.299287665
2857;2942.080815;2.977977416
2842;2899.519106;2.023895367
2832;2946.153892;4.030857786
2900;2916.682496;0.575258489
3214;3032.780574;5.63843888
3536;3513.03668;0.649415144
3920;3748.207337;4.382465893
3993;4153.723109;4.025121685
4159;3914.390744;5.88144399
4158;4221.715883;1.532368519
4064;4037.562708;0.650523922
4032;3899.91672;3.275875
3992;3962.402823;0.741412245
3917;3930.823642;0.352914018
3920;3845.802191;1.89280125
4161;3943.321643;5.231395277
4442;4382.368225;1.342453286
4322;4629.316117;7.110507096
4127;4138.155365;0.270302034
3807;3977.858156;4.487999883
3428;3569.597627;4.130619222
3108;3166.369618;1.878044349
2889;2932.728032;1.513604435
2830;2829.006128;0.03511914
2833;2919.398578;3.049720379
2926;2941.994924;0.546648129
3218;3090.23134;3.970436921
3700;3512.760749;5.060520287
4013;4073.605197;1.510221711
4201;4144.400077;1.347296438
4257;4240.144698;0.395943211
4383;4189.05882;4.424850102
4373;4388.011306;0.343272502
4367;4237.013168;2.976570455
4242;4287.362838;1.069373829
4180;4087.656506;2.209174497
4129;4138.680015;0.234439685
4131;4091.100371;0.965858846
4405;4149.159099;5.807965976
4635;4654.006638;0.410067699
4397;4773.948142;8.57284835
4138;4131.069541;0.167483308
3854;3967.127114;2.935316928
3499;3666.780106;4.795087329
3181;3257.10657;2.392535993
3045;3013.121144;1.04692465
2894;3071.489834;6.133028126
2910;2885.968221;0.825834339
2993;3050.528303;1.922095
3273;3141.286351;4.024248376
3771;3556.989653;5.67516168
4064;4159.949327;2.360957853
4197;4176.544333;0.487387813
4233;4198.219539;0.821650381
4321;4164.700792;3.617199907
4340;4303.199471;0.847938449
4359;4244.883334;2.61795518
4247;4299.699825;1.240871801
4254;4104.720522;3.509155569
4174;4273.244952;2.377694096
4116;4093.632316;0.543432555
4121;4085.162679;0.869626821
4422;4150.058856;6.149731889
4706;4692.599228;0.284759281
4434;4878.6717;10.02868065
4147;4115.865027;0.750783039
3862;3958.491673;2.49848971
3503;3678.467934;5.009076045
3166;3254.606668;2.798694507
2986;2980.421073;0.186836129
2889;2981.774103;3.211287762
2902;2944.05022;1.449008287
3023;3030.83593;0.259210391
3280;3205.571346;2.269166284
3744;3536.454108;5.543426606
4029;4109.931588;2.008726434
4167;4142.12018;0.597067906
4233;4172.626174;1.42626568
4305;4189.104236;2.69211995
4326;4267.582819;1.350374029
4349;4240.31633;2.499049662
4304;4294.524553;0.220154437
4217;4221.695231;0.111340548
4200;4129.66382;1.674670958
4149;4199.89642;1.226715359
4084;4107.105559;0.565758055
4467;4046.044408;9.423675671
4708;4824.883686;2.482661123
4504;4825.138828;7.13008055
4209;4255.643807;1.108192129
3915;3994.786205;2.03796182
3587;3724.832546;3.842557731
3193;3363.83133;5.350182578
2998;2946.252111;1.726080344
2889;2990.710855;3.520624945
2938;2936.641195;0.046249309
3001;3102.972544;3.397952137
3307;3126.768391;5.450003308
3730;3624.781598;2.820868686
4068;4053.220302;0.363316081
4235;4246.282946;0.266421391
4289;4246.506384;0.990758125
4396;4226.558277;3.854452288
4427;4389.295746;0.851688593
4502;4336.094734;3.685145846
4411;4484.326823;1.662362808
4332;4263.74806;1.575529556
4293;4263.526548;0.686546745
4244;4268.961555;0.588161059
4282;4205.29016;1.791448853
4640;4331.773473;6.642813079
4897;4948.416527;1.049959715
4739;5031.45522;6.171243303
4431;4523.402831;2.085371945
4132;4187.336012;1.339206481
3654;3930.858206;7.57685292
3284;3297.725022;0.4179361
3040;3095.797407;1.835441015
2925;2986.795393;2.112663014
2948;2986.018092;1.289623218
3155;3104.394707;1.603971249
3579;3425.330908;4.293632069
3995;3969.020906;0.650290218
4235;4279.501075;1.050792805
4284;4315.972262;0.746317979
4254;4210.070767;1.03265711
4333;4137.601423;4.509544827
4382;4317.996717;1.460595233
4317;4323.716946;0.15559291
4242;4193.798711;1.136286871
4178;4173.952432;0.096878131
4137;4139.998414;0.072477972
4078;4115.197849;0.912159126
4092;4040.768005;1.252003783
4450;4132.642815;7.13162213
4606;4772.226076;3.60890308
4384;4655.971249;6.203723746
4081;4142.999686;1.519227796
3878;3867.217402;0.278045325
3546;3771.815634;6.368179184
3236;3299.353604;1.957775143
3023;3068.137821;1.493146572
2935;2982.656384;1.623726899
2940;2998.124212;1.977014021
2992;3051.368673;1.984247104
3121;3109.509563;0.368165229
3509;3284.543122;6.396605239
3856;3848.914656;0.183748544
4075;4061.297633;0.336254411
4117;4147.744307;0.746764797
4202;4043.627275;3.768984421
4242;4196.145842;1.080956106
4224;4176.643615;1.121126538
4154;4123.429831;0.735921268
4082;4051.192373;0.754718931
3999;4016.94339;0.448696933
3980;3935.236571;1.124709266
3989;3986.421737;0.064634314
4220;4013.073892;4.903462283
4352;4431.909858;1.836164025
4100;4417.588861;7.746069769
3908;3847.750212;1.54170388
3757;3802.671908;1.215648348
3403;3670.705894;7.866761512
3127;3132.701177;0.182320982
2907;2997.67389;3.119156872
2789;2846.073232;2.046369014
2795;2816.813498;0.780447156
2811;2905.527603;3.362774914
2889;2895.538202;0.226313671
3134;3015.870059;3.769302511
3508;3367.872406;3.994515222
3760;3782.472872;0.59768277
3929;3860.275454;1.749161258
3943;3971.076715;0.712064787
3934;3854.451147;2.022085751
3840;3850.882174;0.283389938
3704;3688.51119;0.41816443
3558;3558.3284;0.009229902
3502;3445.906271;1.601762688
3510;3495.347879;0.417439357
3627;3552.220154;2.061754788
4014;3751.799922;6.532139467
4229;4341.829445;2.667993506
4045;4322.139204;6.851401825
3836;3815.769816;0.527377057
3581;3675.873407;2.649355125
3263;3381.567676;3.633701372
2924;3023.943079;3.418025965
2750;2714.551656;1.289030678
2648;2739.884949;3.469975417
2705;2681.343323;0.874553667
2863;2861.637927;0.047575026
3247;3063.245754;5.659200689
3745;3597.104334;3.94914996
3958;4100.68051;3.604863818
4087;3989.144979;2.394299511
4092;4091.11856;0.021540569
4135;3985.470469;3.616191794
4096;4077.383629;0.454501248
4032;3964.64982;1.670391369
3979;3928.889157;1.259382823
3958;3928.110763;0.755160117
3945;3948.933462;0.09970754
3909;3940.991353;0.818402474
3958;3889.806873;1.722918835
4389;4023.120092;8.336293196
4558;4756.644969;4.358160783
4318;4589.616172;6.29032357
4069;4046.470639;0.553683
3767;3894.843833;3.393783726
3400;3547.339272;4.333507999
3073;3139.455228;2.162552172
2888;2897.690915;0.335557997
2816;2879.608582;2.258827473
2861;2890.039661;1.01501786
3004;3010.104175;0.203201554
3336;3196.516899;4.181148109
3825;3647.828639;4.631930997
4044;4187.494245;3.548324555
4105;4084.955436;0.48829632
4093;4052.844269;0.981083097
4166;3996.238395;4.074930519
4123;4147.444323;0.592877101
4061;3985.627928;1.855997829
3999;3964.691687;0.857922315
3997;3945.131836;1.297677364
3945;4010.466503;1.659480434
3888;3901.808427;0.355155004
3973;3860.262654;2.837587354
4456;4075.153087;8.546833771
4610;4860.090695;5.424960846
4378;4615.272486;5.419654767
4034;4117.11465;2.060353256
3785;3778.518636;0.171238152
3393;3636.742536;7.183688066
3024;3094.861274;2.343296094
2875;2819.785609;1.92050054
2774;2909.950973;4.900900267
2824;2820.401744;0.127417006
2934;2987.353675;1.81846201
3318;3098.135029;6.626430722
3761;3687.094051;1.965061119
4034;4072.09478;0.944342593
4158;4133.020746;0.600751653
4184;4147.700282;0.867584076
4117;4101.472851;0.377147163
4165;3963.117365;4.847122089
4161;4139.076052;0.526891322
4089;4087.708511;0.031584478
4075;4000.766103;1.821690735
4030;4076.765099;1.16042429
3985;3996.938439;0.299584417
4064;3961.385331;2.524967246
4571;4149.354369;9.224362965
4675;4994.620294;6.836797733
4463;4627.338377;3.682240123
4058;4232.034494;4.288676532
3785;3744.871933;1.060186714
3432;3632.700657;5.847921247
3121;3177.124144;1.798274402
2922;2961.359606;1.347009117
2836;2907.68522;2.527687582
2847;2910.997215;2.24788251
2998;2975.510538;0.750148824
3355;3204.133591;4.49676331
3786;3687.342756;2.605843751
4078;4094.427112;0.402822767
4160;4200.822562;0.981311582
4181;4105.178172;1.813485491
4230;4105.947596;2.93268094
4250;4179.065249;1.669052966
4237;4170.674343;1.565391946
4179;4160.704772;0.437789624
4121;4104.192783;0.407843177
4088;4077.851738;0.248245148
4053;4072.923095;0.49156416
4159;4032.92202;3.031449396
4617;4267.749583;7.564444812
4662;4992.372083;7.086488269
4429;4581.4697;3.442531049
4086;4198.946691;2.764236191
3820;3833.345226;0.349351468
3422;3655.851896;6.83377838
3051;3131.883345;2.651043761
2898;2858.198261;1.373420951
2822;2937.204841;4.082382734
2835;2893.396238;2.059832024
3012;2963.00908;1.626524581
3355;3250.091391;3.126933206
3811;3671.783209;3.653025212
4057;4142.299239;2.102520066
4096;4128.893385;0.803061163
4128;4014.282892;2.754774913
4144;4073.44137;1.702669633
4159;4065.071436;2.258441077
4156;4088.089344;1.634038887
4075;4096.044629;0.516432609
4025;3980.256095;1.111649822
3989;3998.963053;0.249763167
3960;3969.461662;0.238930853
4022;3948.259447;1.833429955
4477;4092.143847;8.596295577
4595;4862.871794;5.829636426
4350;4577.035787;5.219213501
4032;4090.358725;1.447389014
3783;3803.830788;0.550642025
3477;3627.183573;4.319343499
3153;3257.848325;3.325351265
2939;2968.058247;0.98871203
2806;2908.065684;3.63740856
2828;2835.61249;0.269182828
2930;2970.325816;1.376307719
3096;3089.351346;0.214749808
3422;3279.233297;4.172025232
3775;3699.690136;1.994963291
4070;4001.327319;1.687289466
4086;4204.687979;2.904747411
4129;3963.634251;4.004983018
4161;4089.318664;1.722694936
4146;4101.002649;1.085319599
3981;4051.584979;1.773046443
3922;3790.41663;3.355006884
3848;3895.556169;1.235867186
3853;3797.212783;1.447890399
3943;3884.025958;1.495664266
4336;4035.460464;6.931262356
4384;4669.251216;6.506642699
4181;4329.396336;3.549302452
3926;3980.178272;1.379986539
3724;3743.517884;0.52411073
3576;3592.914135;0.472990359
3177;3483.225986;9.638841222
2979;2885.245446;3.147182076
2868;2965.261813;3.391276621
2839;2897.4453;2.058657984
2875;2915.554015;1.410574438
2961;2979.763089;0.633674074
3308;3086.258285;6.703195734
3663;3630.383716;0.890425449
3796;3892.580282;2.544264536
3911;3795.557142;2.95174783
4008;3935.484132;1.809278146
3987;4003.529368;0.414581601
3950;3871.493206;1.987513768
3830;3854.533372;0.640558011
3792;3691.191076;2.658463174
3676;3772.210764;2.617267798
3645;3577.703901;1.846257855
3737;3656.761868;2.147126898
4311;3844.585373;10.81917483
4438;4798.419981;8.12122534
4345;4399.544262;1.255334001
4069;4212.273013;3.521086591
3722;3831.471888;2.941211404
3443;3453.215649;0.296707772
3222;3252.546472;0.94805934
2950;3101.874314;5.148281837
2842;2827.220186;0.520049749
2884;2902.170479;0.630044358
3059;3037.050856;0.717526782
3426;3273.537999;4.450145981
3943;3753.245456;4.812440888
4059;4322.382209;6.488844775
4097;4009.490971;2.135929424
4147;4051.219753;2.309627365
4266;4108.42666;3.69370229
4292;4269.695904;0.519666733
4372;4202.942346;3.866826479
4244;4381.563648;3.241367759
4166;4085.929489;1.921999789
4140;4116.15227;0.576032137
4113;4127.734824;0.358250034
4311;4091.052475;5.102007065
4518;4493.759082;0.536540898
4371;4652.803655;6.447120902
4303;4194.476101;2.522052042
3951;4276.34497;8.234496824
3571;3655.859621;2.376354555
3401;3322.835013;2.298294244
3129;3363.086639;7.481196512
2981;2981.109775;0.003682506
2906;2991.071029;2.927427013
2931;2964.362388;1.138259583
3108;3057.442064;1.626703224
3457;3321.165236;3.929267097
3965;3757.905816;5.223056345
4101;4331.063477;5.60993603
4192;4062.775442;3.082646888
4258;4185.859431;1.694236004
4294;4219.190909;1.742177257
4281;4220.807263;1.406043846
4268;4179.474676;2.074164095
4174;4207.240673;0.796374528
4131;4069.604835;1.486205886
4072;4108.732767;0.902081706
4077;4030.209164;1.147678095
4181;4103.909592;1.843827018
4627;4281.77614;7.461073274
4681;4993.690839;6.680000829
4461;4609.309268;3.324574489
4110;4238.773045;3.133164109
3754;3845.50098;2.437426208
3367;3512.898119;4.333178466
3045;3111.298078;2.177276789
2882;2894.04068;0.417789044
2784;2906.755425;4.409318409
2777;2842.979993;2.375944995
2951;2899.508452;1.744884718
3349;3193.848509;4.632770704
3868;3712.165752;4.028806821
4066;4239.200267;4.259721269
4124;4080.516069;1.054411511
4147;4074.503951;1.748156479
4191;4076.251988;2.737962588
4156;4130.981347;0.601988759
4114;4028.54912;2.077075344
4041;4032.591314;0.20808428
3995;3972.209869;0.570466354
3972;3971.675898;0.008159657
3909;3968.046793;1.510534486
4058;3869.667487;4.641018068
4573;4217.366879;7.77680125
4639;4987.928046;7.521622037
4344;4555.176855;4.86134564
4058;4050.920853;0.174449151
3793;3864.457293;1.883925466
3858;3608.902496;6.456648638
3570;3958.328635;10.8775528
3402;3316.579674;2.510885525
3310;3384.973008;2.265045568
3295;3344.06379;1.489037629
3384;3364.63019;0.572393903
3589;3508.74978;2.236005024
3826;3782.472933;1.137665108
4061;4006.754179;1.33577495
4204;4204.501059;0.01191862
4217;4244.28702;0.647071857
4370;4145.469309;5.138002091
4322;4441.011934;2.753631044
4306;4182.050535;2.878529138
4289;4254.095963;0.813803606
4174;4247.572175;1.762629972
4150;4060.143869;2.165207984
4114;4153.51335;0.960460629
4130;4091.643163;0.928736968
4408;4165.668536;5.497537753
4406;4654.665808;5.643799549
4421;4341.540368;1.797322603
4403;4432.661741;0.673671163
4170;4374.569073;4.905733172
3481;3956.575526;13.66203752
3110;2932.637692;5.702968093
2872;2980.651554;3.783132096
2804;2808.989176;0.177930661
2797;2876.331342;2.836301114
2992;2907.647889;2.819255036
3390;3274.535315;3.406037899
3825;3769.215385;1.458421313
4057;4132.401417;1.858551076
4160;4125.550959;0.82810195
4115;4141.275401;0.638527372
4140;3974.021036;4.009153709
4135;4082.446544;1.270942115
4107;4044.467226;1.522590068
3993;4032.219288;0.982201056
3948;3877.911598;1.775288816
3955;3939.320789;0.39644022
3919;3981.60553;1.597487378
4027;3894.242349;3.296688625
4539;4141.660674;8.753895707
4565;4962.674782;8.71138624
4182;4449.164975;6.388449893
3936;3822.497547;2.883700544
3713;3801.956949;2.395824109
3385;3561.505385;5.214339281
3052;3142.398686;2.961949079
2833;2875.373262;1.495702857
2734;2812.452422;2.869510682
2724;2795.359665;2.619664632
2842;2827.162188;0.522090511
2992;3028.589164;1.222899861
3398;3154.601558;7.162991217
3761;3747.834259;0.350059594
4004;3973.342577;0.765669915
4061;4088.731512;0.682873961
4118;3986.683713;3.18883649
4137;4075.610877;1.483904342
4134;4052.887153;1.962091133
4028;4048.775729;0.515782753
3985;3885.035729;2.508513707
3922;3954.303357;0.823644999
3841;3870.971799;0.780312381
3951;3789.355421;4.091232079
4424;4079.443511;7.7883474
4448;4816.422752;8.282885609
4193;4347.483737;3.684324763
3900;3954.511273;1.39772496
3646;3702.488306;1.549322696
3348;3481.079951;3.974908937
3011;3139.691493;4.27404495
2833;2819.584984;0.473526877
2706;2835.85346;4.798723589
2693;2730.385248;1.388237941
2762;2801.729262;1.438423683
2840;2901.771207;2.175042488
3140;2951.651557;5.998358054
3522;3419.764086;2.902780062
3798;3785.618407;0.326002982
3948;3918.547175;0.74601887
4029;3960.983656;1.688169367
4066;3995.85675;1.725116813
3928;3997.465291;1.768464647
3621;3718.642977;2.696574883
3532;3332.259274;5.655173433
3564;3512.876478;1.434442261
3580;3618.634786;1.079183969
3774;3602.337149;4.548565212
4315;3968.738791;8.024593478
4269;4761.708788;11.54155044
4009;4090.60822;2.035625338
3685;3767.415857;2.236522591
3562;3442.553072;3.35336688
3187;3507.357592;10.05201104
2837;2871.573332;1.218658149
2669;2653.336062;0.586884143
2565;2686.557251;4.739074132
2603;2604.089629;0.041860493
2776;2745.213627;1.109019214
3171;2994.336742;5.571215947
3662;3529.91606;3.606879858
3889;4009.077863;3.087628268
4060;3934.276858;3.096629113
4051;4097.334106;1.143769581
4079;3918.551342;3.933529248
4083;4008.334996;1.828679983
4056;3990.66335;1.610864155
3996;3970.010421;0.650389865
3925;3924.137505;0.021974384
3898;3870.911633;0.694929889
3871;3897.185655;0.676457113
4042;3860.199892;4.497776043
4514;4206.556908;6.810879312
4488;4883.786542;8.818773207
4226;4336.677698;2.618970616
3918;3988.439181;1.797835151
3612;3701.036088;2.465007969
3267;3400.579095;4.088738737
2955;3033.580431;2.659236237
2769;2805.161948;1.305956956
2728;2772.632459;1.636087216
2761;2835.039838;2.681631219
2921;2893.442984;0.943410336
3241;3132.199409;3.357006813
3780;3534.606439;6.491893157
4004;4185.052096;4.521780632
4062;4033.493449;0.701786094
4085;4003.084199;2.005282778
4110;4016.427251;2.276709233
4073;4038.107166;0.856686316
4069;3950.645197;2.90869508
3998;4018.260095;0.506755755
3948;3913.442619;0.875313612
3962;3920.342042;1.051437616
4046;3990.871912;1.362533076
4278;4121.073059;3.668231432
4665;4462.086049;4.349709554
4583;4935.919043;7.7006119
4407;4396.326785;0.242187759
4053;4248.047603;4.812425426
3766;3762.502335;0.092874814
3416;3580.307477;4.809937857
3063;3177.969061;3.753478983
2891;2882.969294;0.277782996
2835;2917.35076;2.904788703
2816;2926.074164;3.908883664
2998;2910.120047;2.931285952
3434;3244.872119;5.507509629
3913;3826.427867;2.212423536
4141;4238.298843;2.349646045
4184;4188.684082;0.111952242
4262;4107.292114;3.629936316
