30690,0;25781,04829996771
29544,0;27473,744131077292
16023,0;27156,82413320497
26456,0;26254,738420105296
26567,0;26088,26647512899
28987,0;25350,883698642345
25664,0;27211,528579831574
32405,0;26676,169052190948
30355,0;26571,04025674572
25107,0;27627,497048725018
22707,0;31471,60970957761
25915,0;25640,88898698171
25501,0;26306,105489007223
29227,0;24654,427486787303
28965,0;28087,249280157394
27867,0;27376,60329094363
24666,0;28546,364604743314
24214,0;26951,16522161642
28037,0;25959,952832330655
25481,0;27130,468960226623
28289,0;25684,607230230522
31356,0;29313,13413433332
26078,0;27422,091737444483
25286,0;26728,68996444084
27912,0;26983,877073937005
28883,0;25570,607979948843
29576,0;28358,682715706367
27122,0;28693,057723669604
30030,0;27901,206951000702
31440,0;26680,66316808284
28325,0;28493,52264853479
29600,0;30240,886879017475
26420,0;29533,127832024922
32824,0;27948,04617287292
31746,0;30735,03564847284
28588,0;28500,566248127252
32578,0;29321,947711610414
33134,0;30241,58895824689
30122,0;30406,460756396245
29373,0;29389,936706803055
32420,0;30624,86883772561
31483,0;29322,502775513134
31272,0;30266,672999239465
29122,0;31102,258850104987
31981,0;29868,694731621134
29976,0;31392,721233974833
31877,0;29649,015328104502
32191,0;32297,05721252542
31262,0;30976,908782102484
29754,0;31594,142325979534
31826,0;29597,817339695095
31776,0;31275,065061454417
34008,0;30460,794794381338
33078,0;31697,471593447837
32884,0;32460,25804026651
32814,0;33116,19551198714
31542,0;32287,081581983126
33410,0;31559,943429752835
27856,0;32251,467484999223
30853,0;29812,61607668611
28875,0;32417,955448499924
33521,0;29708,39335288276
30171,0;31898,395162917423
34473,0;29539,898376513112
33643,0;33331,595544335505
34341,0;32261,654329057328
32286,0;33340,99778538262
32391,5;31871,11687477088
32275,0;31600,86089553432
25987,0;31334,915581888632
28379,0;29907,44049052141
34352,0;29640,634437775545
35348,0;30932,80966247804
34897,0;32463,3044763015
34741,0;36540,52062312203
32869,0;35490,52752525503
34424,0;31970,841200372033
35267,0;32079,240295258736
34884,0;34497,92424722751
33441,0;34308,462402842204
36838,0;32776,47205209555
36958,0;35131,960951022855
36782,0;33546,02340756354
37333,0;35425,85070895916
34624,0;36771,81056256881
35811,0;32174,25318455403
34887,0;35709,56940344463
37740,0;34692,68867280886
37446,0;36296,95316596067
38673,0;36599,62738615312
38188,0;38429,452758910724
27835,0;37350,12431453892
36956,0;30007,042318089538
37854,0;35514,45750326447
38425,0;33513,97964319965
35762,0;36751,29619084674
32887,0;35762,74137846845
33820,0;34700,549511317724
35448,0;32493,8481172175
38453,0;35737,157536686835
38674,0;36539,920808827745
38439,0;38155,08177311572
36442,0;39115,674334224306
38266,0;35881,19562770345
37547,0;35938,0565809126
37042,0;37077,80042368352
38428,0;37941,40171834617
38408,0;38722,27113079067
37991,0;37069,60688041313
40048,0;37253,992573726704
37971,0;38918,37837050976
38552,0;36348,57672364501
39244,0;39081,73939555274
40607,0;38302,59614848595
41129,0;38403,859604200974
39810,0;40248,25093270466
38296,0;40533,01129425356
41172,0;37171,69635172338
39805,0;39660,94235829718
37690,0;38137,774131464605
39783,0;38570,584420656174
39308,0;39347,58703081083
39374,0;37895,87154630197
40313,0;38855,040647453534
40096,0;40347,535690217635
38867,0;39433,683981425354
36962,0;38593,06903016963
37270,0;37721,36011374455
36652,0;36715,693907459485
35912,0;36381,42582844773
36196,0;37212,146272830985
39440,0;36820,13799810165
43818,0;38288,69400189968
43788,0;39526,01666471227
41903,0;42370,75902614734
40773,0;42435,53399697118
39877,0;40102,444632444516
40254,0;40170,58815681551
40559,0;40785,96377619719
43267,0;41160,07904010802
40621,0;41787,15272867276
38616,0;39008,39785788159
38209,0;39164,541278507044
39122,0;37325,215953778075
40521,0;39401,6469054117
40274,0;39711,03004031294
38185,0;40956,86821940839
39947,0;38656,25212382166
37529,0;39840,25362904328
36698,0;37768,608554058206
37013,0;38308,767236302745
37532,0;37322,919622726295
40788,0;37261,24958247396
39794,0;39180,79406852592
40551,0;39839,48363110615
37832,0;40639,91825874307
34845,0;38365,259420445305
23844,0;36365,14442851723
38188,0;27202,610824041156
32229,0;37944,59917240049
34363,0;31824,076607215753
34290,0;35604,001446176786
32117,0;34657,61122281649
27792,0;33780,850037202756
34181,0;31657,051536450315
31789,0;36033,410940953705
18024,0;31828,381692666026
36728,0;29903,39011320459
37165,0;31956,15363170587
30242,0;32947,28695243696
34616,0;38045,23733316466
33655,0;40410,55433316419
35822,0;31701,104188495323
30775,0;33199,71575614409
36207,0;36190,09379238344
34741,0;35561,240145968804
36779,0;33826,892620864935
35801,0;34780,42623444194
35371,0;34968,67284350372
35271,0;36161,48829416665
36244,0;36045,76717393666
37220,0;35876,43503407995
38081,0;36434,97127685733
36935,0;37248,36521452126
35699,0;36355,446385068506
32935,0;36018,038620537474
35218,0;34931,91576869159
33877,0;35258,544115301775
33195,0;33522,99246922182
33839,0;35702,87743503519
32997,0;34996,695450624036
30128,0;32596,238120757516
31174,0;32564,354797082462
31736,0;32760,678079959627
30196,0;31765,19848271679
33010,0;31591,81939848746
32031,0;34448,25967667278
31891,0;31943,24246321572
32718,0;31954,02070291755
33942,0;32511,720542863455
33669,0;33656,5951001407
35510,0;34037,60809868787
34686,0;35361,111655913766
34436,0;33904,24016219754
31533,0;34516,119272232754
32454,0;33141,379589408374
33854,0;33101,904991949945
33416,0;33619,9188935539
33655,0;33592,389049567006
33265,0;33424,75539279569
33569,0;33244,20562048487
32796,0;33190,75756002737
34081,0;32498,3724769367
33806,0;34182,94997804006
34781,0;33911,52571315931
34514,0;34407,323588718114
32519,0;34062,08987680278
31797,0;33402,8614434068
32886,0;32983,866331868674
31512,0;32744,784295539557
31937,0;31929,61673795135
33337,0;33402,53831908093
33971,0;32572,49077686775
35386,0;33364,53294441842
32547,0;34857,66945109233
33883,0;32972,23962386261
32945,0;33829,31234105962
33685,0;33257,83582001817
34373,0;33716,375350480914
36030,0;34213,080446446824
36505,0;34972,40402174627
32191,0;35170,989530376246
33921,0;33705,641665228926
31816,0;33812,30588863327
34842,0;31647,392551009587
34166,0;34384,61353586778
34808,0;34382,28948690517
33276,0;35260,88315922629
33526,0;33292,45298979976
35018,0;33406,886998449314
32020,0;33916,66875121856
29976,0;33480,26764477267
32028,0;33326,34058439257
30311,0;32874,55888556484
32771,0;29708,346518181657
29047,0;32689,438038732926
31365,0;31043,77761484721
33823,0;31416,21862028416
30881,0;31972,42532158432
32326,0;30429,905712027365
33677,0;33789,76438872423
32808,0;33284,221316207404
31256,0;32069,40420430214
33242,0;33247,37407511804
33992,0;32745,38558170883
35239,0;32717,62982200148
34631,0;33944,22482134587
32494,0;34897,86943037864
33047,0;33002,063086867834
34802,0;32517,04846965523
31980,0;32799,72940772899
30694,0;32655,921733121206
31596,0;33467,64667858691
32025,0;32329,246828855783
32689,0;32128,364086784546
32000,0;32532,61216843582
30828,0;33499,401586004904
31738,0;31511,248223424205
30470,0;30923,115740017187
31974,0;30390,903423199612
30496,0;32561,350552834723
31104,0;31128,733120960464
32675,0;32248,932558578257
30669,0;31981,154911885464
30512,0;31195,541625888465
28937,0;31907,753369466234
30518,0;30456,522865226587
30902,0;30641,610924814577
29833,0;30275,65750329415
31254,0;30684,701176446542
31266,0;31306,415142278613
30862,0;30932,859085733457
26399,0;30580,448469379313
26261,0;29211,385596733482
29249,0;29139,840891791813
29979,0;27828,00436558878
32866,0;29703,82953633727
30079,0;33158,25665288394
29704,0;29770,558395847904
29034,0;29427,352511412264
25462,0;29354,328282208327
25470,0;27603,195722538636
26372,0;27501,757276484368
24459,0;27777,87443838994
25198,0;25414,1302151338
25982,0;26854,10611364607
30043,0;26122,24187743116
30282,0;29219,32152726056
30549,0;30677,75952966794
32750,0;31672,721349685908
32984,0;31316,664405840394
31519,0;31100,468110525566
31009,0;31440,14409881139
30815,0;31136,00536379331
29970,0;29786,948088965222
30577,0;29871,40334807324
28779,0;30866,239953807944
29456,0;29529,67562037576
30467,0;30341,569855077385
30080,0;30085,364566425953
28322,0;29776,921666039823
30195,0;29884,184854854317
32470,0;29852,172864791348
33491,0;29898,266141272332
35414,0;31538,367905871066
31823,0;34553,68255406198
33418,0;31605,670250732066
32819,0;32839,79070512183
29779,0;30873,7969657917
28791,0;30749,086668127566
29717,0;31251,467503428543
28979,0;29453,602874219778
28748,0;28811,05577685537
29687,0;29949,39641367577
29685,0;29991,790037271836
28747,0;29584,92866754184
29625,0;29627,476199272714
31019,0;29828,038072523814
32423,0;30072,708173478306
31722,0;30967,493655912385
31457,0;31737,065382411063
30795,0;31905,045959927298
30704,0;30726,551566063765
30230,0;30844,859618874132
30449,0;30090,19834118758
33826,0;30601,925992583445
31581,0;31962,413770286654
31397,0;31288,80052407532
30991,0;32756,0839208768
33065,0;31088,59276198866
32828,0;31227,84804745812
32038,0;32016,118845129335
32927,0;32283,835635104107
31835,0;32878,88136660837
31623,0;30988,27257280399
32680,0;31447,30286571783
31410,0;32433,55189221271
33382,0;31141,02456594233
34810,0;32954,93439587664
34388,0;33049,61355550668
34783,0;33165,90984106436
33474,0;34814,64058865068
33333,0;32514,682844972336
31866,0;33020,196874592206
30687,0;31799,31088584558
27458,0;31351,418475024115
30330,0;29611,14468417971
29388,0;31118,920367969014
30465,0;29200,991766323375
32353,0;30942,82539154417
31143,0;31844,45990871031
30052,0;30887,635559300717
29672,0;30463,837656885647
31979,0;30623,847225233323
30947,0;31093,749450107607
30261,0;31109,873805962143
29187,0;31720,38346250232
27391,0;30062,789952707855
26436,0;28193,33409432223
26416,0;27968,980289908093
27393,0;27437,46600640778
28755,0;28033,92427775262
28380,0;29694,796478731703
27905,0;28770,870400705266
29333,0;28034,351663957837
29925,0;29489,273074247023
28682,0;29742,210882824027
31583,0;29070,527946625367
29728,0;31064,317844398465
28834,0;29306,89855296906
30923,0;29869,851913208448
29780,0;30316,981122689078
30596,0;28893,861811549534
31378,0;30048,648454537662
32351,0;30948,79204634067
30104,0;30931,72927288198
30997,0;30305,45015259485
30743,0;31342,438874876912
31187,0;30363,907626121454
30886,0;31053,705362610723
29976,0;31305,42101889357
31460,0;30523,83813336019
29561,0;31029,53356529601
29417,0;29934,306237371122
29558,0;30334,638616720295
28280,0;30074,458580622046
28251,0;29098,54527672047
28110,0;29248,627111683887
29032,0;28648,164291059562
28488,0;29217,828109096823
28733,0;28961,766870417556
29273,0;29250,189190577672
29235,0;29019,622237645966
29689,0;29466,86678178333
31392,0;29920,367789685
32132,0;30524,704893176968
30318,0;30884,53119911015
31172,0;30147,075417929023
32212,0;31002,023497309605
31506,0;30578,5448576546
32088,0;31038,76441617978
31267,0;32439,568004271856
31980,0;31175,076227636535
31668,0;31581,216543908144
32334,0;30996,61993900302
31432,0;31797,958077180963
32729,0;30991,910370888305
32372,0;32610,11357007622
31277,0;31533,19888998674
31686,0;31376,09424188479
30738,0;31910,58639651641
33407,0;30468,713835911964
32463,0;32292,121172943815
34781,0;32126,304722050885
32569,0;34036,8413892747
31089,0;32348,72409931059
31913,0;31590,55114836254
36386,0;31997,687666332018
30889,0;34109,28235733768
31736,0;31840,29450127802
33537,0;34793,39737388946
35396,0;30826,618066953677
36394,0;33466,88724132202
33636,0;34530,747746100256
30092,0;35740,29107982194
31961,0;30896,06828066091
32464,0;32849,37952147201
31585,0;32605,69679504285
31040,0;33451,3277293602
32574,0;34205,76262097458
32342,0;32057,55754561844
30073,0;30909,684610429304
32360,0;30440,99404466564
31835,0;32477,130392900755
32340,0;31025,635580385548
34190,0;32381,58969613775
32346,0;33198,56315094358
29723,0;32069,504480738233
29684,0;31410,920407687787
